@relation PLS1-weka.filters.supervised.attribute.PLSFilter-C100-M-APLS1-Pcenter-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute PLS1_1 numeric
@attribute PLS1_2 numeric
@attribute PLS1_3 numeric
@attribute PLS1_4 numeric
@attribute PLS1_5 numeric
@attribute PLS1_6 numeric
@attribute PLS1_7 numeric
@attribute PLS1_8 numeric
@attribute PLS1_9 numeric
@attribute PLS1_10 numeric
@attribute PLS1_11 numeric
@attribute PLS1_12 numeric
@attribute PLS1_13 numeric
@attribute PLS1_14 numeric
@attribute PLS1_15 numeric
@attribute PLS1_16 numeric
@attribute PLS1_17 numeric
@attribute PLS1_18 numeric
@attribute PLS1_19 numeric
@attribute PLS1_20 numeric
@attribute PLS1_21 numeric
@attribute PLS1_22 numeric
@attribute PLS1_23 numeric
@attribute PLS1_24 numeric
@attribute PLS1_25 numeric
@attribute PLS1_26 numeric
@attribute PLS1_27 numeric
@attribute PLS1_28 numeric
@attribute PLS1_29 numeric
@attribute PLS1_30 numeric
@attribute PLS1_31 numeric
@attribute PLS1_32 numeric
@attribute PLS1_33 numeric
@attribute PLS1_34 numeric
@attribute PLS1_35 numeric
@attribute PLS1_36 numeric
@attribute PLS1_37 numeric
@attribute PLS1_38 numeric
@attribute PLS1_39 numeric
@attribute PLS1_40 numeric
@attribute PLS1_41 numeric
@attribute PLS1_42 numeric
@attribute PLS1_43 numeric
@attribute PLS1_44 numeric
@attribute PLS1_45 numeric
@attribute PLS1_46 numeric
@attribute PLS1_47 numeric
@attribute PLS1_48 numeric
@attribute PLS1_49 numeric
@attribute PLS1_50 numeric
@attribute PLS1_51 numeric
@attribute PLS1_52 numeric
@attribute PLS1_53 numeric
@attribute PLS1_54 numeric
@attribute PLS1_55 numeric
@attribute PLS1_56 numeric
@attribute PLS1_57 numeric
@attribute PLS1_58 numeric
@attribute PLS1_59 numeric
@attribute PLS1_60 numeric
@attribute PLS1_61 numeric
@attribute PLS1_62 numeric
@attribute PLS1_63 numeric
@attribute PLS1_64 numeric
@attribute PLS1_65 numeric
@attribute PLS1_66 numeric
@attribute PLS1_67 numeric
@attribute PLS1_68 numeric
@attribute PLS1_69 numeric
@attribute PLS1_70 numeric
@attribute PLS1_71 numeric
@attribute PLS1_72 numeric
@attribute PLS1_73 numeric
@attribute PLS1_74 numeric
@attribute PLS1_75 numeric
@attribute PLS1_76 numeric
@attribute PLS1_77 numeric
@attribute PLS1_78 numeric
@attribute PLS1_79 numeric
@attribute PLS1_80 numeric
@attribute PLS1_81 numeric
@attribute PLS1_82 numeric
@attribute PLS1_83 numeric
@attribute PLS1_84 numeric
@attribute PLS1_85 numeric
@attribute PLS1_86 numeric
@attribute PLS1_87 numeric
@attribute PLS1_88 numeric
@attribute PLS1_89 numeric
@attribute PLS1_90 numeric
@attribute PLS1_91 numeric
@attribute PLS1_92 numeric
@attribute PLS1_93 numeric
@attribute PLS1_94 numeric
@attribute PLS1_95 numeric
@attribute PLS1_96 numeric
@attribute PLS1_97 numeric
@attribute PLS1_98 numeric
@attribute PLS1_99 numeric
@attribute PLS1_100 numeric
@attribute Class {-1,1}

@data
-2567709.289646,11457.247721,-765.641882,-662.523394,1973.459859,-124.782703,19.211882,139.070043,-31.525866,-89.407829,-211.417441,-53.56851,16.479916,88.302637,-42.600301,-12.358167,-21.02101,-39.205227,-33.856586,-33.888064,13.069146,3.35906,10.184346,4.656297,7.580106,-27.456641,-3.091539,-4.838621,9.199669,-4.561361,7.721066,-24.507931,6.668126,-8.824256,-3.600503,-4.85366,-0.474707,3.710073,-3.737796,0.930503,-4.655247,4.531334,2.649319,4.567201,1.593964,2.832657,1.224228,1.048859,-0.991954,2.799193,0.168652,-2.308918,-0.770265,-0.056482,-1.809199,-1.346184,1.56213,-0.134171,-1.299669,-0.164946,0.260677,0.794179,0.334139,-0.410838,0.354058,-0.68906,1.164879,2.316223,1.308261,-0.255062,-1.227643,0.245231,3.159237,3.042678,1.848936,1261.98407,-1823147.980729,-87655043.26755,-194849477.207491,269017816.350085,-240405204.151605,537930738.832641,230517455.932293,873465209.382624,2000459791.960903,-672631975.908222,917656744.938022,-1848671757.775651,-1524958625.528217,-1182408274.129646,180964371.041117,167349112.152349,507887962.695917,-2664345052.807925,-4053546537.148367,1633650226.616685,495070524.765732,3930808082.807226,796673608.981175,-845421743.927041,-1
-2571467.244526,19635.02258,-1458.691,-177.198746,1568.614091,-96.132008,-5.096218,43.721605,-62.619678,-67.850102,-138.068884,-87.917476,28.390241,35.745913,-24.701394,-21.562978,-33.400025,-43.26652,-39.456752,-35.565321,8.209786,-0.93135,6.760316,1.415176,14.255769,-20.246286,3.091604,-4.713184,10.510551,-4.817167,8.965962,-23.300448,10.986279,-5.307897,-2.10942,-1.367308,-1.672409,3.934264,-4.283481,0.484346,-4.882586,2.862766,3.849641,-2.231106,0.893934,-0.213738,-0.870202,1.519556,-2.073537,3.266634,0.895775,0.375564,1.373859,0.295661,-0.589134,-2.101584,1.859786,-1.384915,-1.039639,1.240704,0.055267,0.78977,0.927045,-1.204591,-1.380407,0.344599,-0.041437,0.24768,1.153506,0.815516,-0.96059,-0.295713,1.53068,2.463741,-0.281505,1296.286433,-1646106.671855,-79763497.96101,-176973872.489283,244697803.019403,-218276558.10972,487343476.04966,209844524.321572,790296819.14988,1820106695.295632,-609725057.261131,832875839.376721,-1688678753.706225,-1388574727.849311,-1072806340.627992,164117158.61848,152488674.434201,458997187.535079,-2413012787.892208,-3671860566.033523,1481929073.325519,449657319.697353,3569330440.517209,731141099.034529,-766517284.588276,-1
-2573891.440167,23944.606055,-1672.68524,-110.166671,1112.397828,-142.572252,-47.890212,-186.003774,-134.979774,-25.091509,-88.569747,-36.97635,42.179459,10.744574,-9.775336,-17.88836,-45.036116,-34.144726,-25.317199,-27.367001,9.258817,3.298591,10.43014,-0.664362,10.964103,-27.850122,1.245823,-4.967972,11.685076,-5.00337,8.913589,-27.829717,8.816768,-2.243326,2.752915,-1.759279,-3.277947,1.392531,-4.648765,-0.72808,-5.47607,6.309835,3.435125,-3.487242,2.177821,-1.414143,-1.284075,1.579724,-0.912188,4.410095,1.276593,1.19776,2.270587,-0.336344,-3.719148,-2.785214,1.856593,2.863273,0.829763,0.471498,-0.978149,1.44389,2.556284,-0.583551,-1.660574,-2.012789,-0.063488,0.28391,0.05429,-0.400769,0.076191,0.23345,1.070227,3.440964,1.156527,1682.170834,-2095059.224101,-100899228.396701,-224922791.014577,309919700.39356,-277551615.913154,622821694.161398,265284413.369383,1013031441.821197,2303650934.785827,-778334637.654379,1060045096.969339,-2117934370.944555,-1754252857.639056,-1366478054.917909,209130072.276831,192419002.738028,589691263.518088,-3086253952.955598,-4694373226.410788,1888583195.173908,571331051.22319,4538125478.412313,906974184.819963,-977783818.755618,-1
-2575363.798701,26105.001191,-1711.089037,-222.630441,598.96743,-208.773017,-20.85778,-169.379707,-182.501648,-50.481717,-120.640524,-13.441836,34.130249,-67.321441,49.368064,-3.949504,-54.672744,-14.849611,-6.167369,-19.126445,-15.238589,3.267312,14.2145,-2.942892,13.444424,-35.533103,-3.272503,-9.114302,7.282413,-13.884229,10.93292,-28.388505,11.735334,0.942547,-0.813186,0.214098,-2.807611,0.258521,-8.193684,-1.880357,-3.951,2.57554,3.912848,-1.200795,0.437594,-1.646022,1.109553,1.059443,-1.227334,5.159704,1.773586,1.549803,2.712766,2.196146,-0.95852,-0.739576,2.502802,2.080878,0.942043,-0.712679,-1.377623,0.288169,0.299856,-1.533957,-1.408844,-2.469933,-0.445865,1.046807,1.811698,1.370038,-0.08142,1.092725,5.269264,8.991087,9.055385,2662.74584,-3468095.964771,-164947023.59018,-370186110.906691,507518985.586385,-457168505.384363,1033363389.54015,433247974.101307,1687985733.538727,3768685109.176805,-1289205861.987282,1748384569.233856,-3418346990.704876,-2862170185.777283,-2256326061.251537,345586226.47899,313354208.298763,985855123.103312,-5126312312.51645,-7792751675.710234,3120712215.248662,940015875.706025,7473533645.163048,1439653783.00261,-1618012644.075081,-1
-2529834.662742,-206994.18247,-162.599357,-107.103169,1128.708258,-142.912815,103.874625,292.744577,28.609043,34.063752,-164.969222,-5.927552,156.979147,146.231525,-34.802023,-19.586583,7.754006,10.38563,7.053168,-16.590915,1.63935,-3.348587,-0.081231,3.784197,-12.867464,-0.350451,-9.555673,0.895732,12.508019,-7.89065,8.095423,-8.625467,3.597167,-11.260498,-2.848386,-10.813743,-2.690795,12.728938,-5.682457,3.385704,0.034644,1.908876,2.978846,5.16226,1.216877,5.72776,-1.981375,-4.832075,0.749584,-4.203797,-3.360599,-0.5663,-2.593849,-4.112237,0.169631,0.805741,1.726083,1.162336,-0.175482,2.058388,-1.107927,0.606437,-1.206782,-1.788399,0.666946,0.104596,0.362358,-0.399275,-1.066631,-1.422157,-0.091781,1.589291,-1.12395,1.315615,3.41039,1431.193941,-1555464.946706,-75933163.113174,-168385499.681128,232943306.602416,-207633177.254138,463240901.719652,199814399.765148,750861030.594704,1732776876.868465,-579711342.322243,792167579.688443,-1609910428.579288,-1322329709.073282,-1020347772.196767,156020651.828887,145276504.080294,435843193.472956,-2293451483.730203,-3490064520.882875,1409356491.97089,427800174.956906,3395816992.583419,698185225.426869,-728817706.65734,-1
-2560172.309352,-107977.643537,-811.595069,8.901965,1022.602998,-44.269522,53.710613,208.224353,11.626959,73.238375,-11.367787,23.796569,123.476966,59.917814,5.950983,-39.08816,-27.046425,-15.323049,-13.49255,-16.657684,-7.063795,-11.790617,3.540268,-0.626765,0.497929,5.103583,-1.670327,-5.702936,9.994353,-7.426544,7.956389,-10.42822,4.638275,-9.033199,-1.360791,-9.972341,-2.529003,9.432072,-1.885902,4.785955,-3.793897,1.530124,0.24553,1.096546,0.800761,2.51323,-2.147626,-4.040842,-2.094467,-2.419135,-2.076408,0.900343,-2.068234,-4.178224,-1.065529,-0.270813,-0.728729,0.107251,-4.902642,-0.261487,-1.589359,1.300429,0.541479,0.054359,-0.211966,-0.190079,-0.321651,-1.658875,-0.028576,-0.082683,-1.822622,-0.481278,-3.276861,-6.548369,-7.351046,1770.400732,-1446746.387471,-71932887.607859,-159347647.071582,220666142.383931,-196381632.205473,437403915.513982,189393497.18859,708304734.871541,1641686458.719924,-547713255.122829,749089262.558412,-1529885076.279104,-1253548457.567369,-964590422.636461,147354574.678798,137854058.49459,410612164.23367,-2165131467.092219,-3295344459.932356,1332255090.649861,404737339.443364,3212330185.17051,665707455.577842,-688526026.058641,-1
-2572063.70971,12558.975663,-1630.402153,-189.12648,557.976433,-160.843515,-7.542989,-104.280976,-130.229203,26.181776,-20.498671,79.166756,109.805428,-32.769849,70.363875,-38.601961,-42.768045,10.777491,11.388569,-17.262927,-31.524416,-12.554822,0.810295,-7.369647,-0.592791,-6.303341,-8.486378,-12.756359,7.621856,-12.920888,12.289993,-18.348624,3.05363,-6.276855,-4.911941,-9.072314,-3.986538,5.111039,-6.995612,2.905191,-0.784494,5.196404,0.262774,3.041309,1.944891,2.729064,-0.256683,-3.625491,-1.828472,-2.230034,-3.056176,0.053701,-2.596688,-0.893944,0.291689,1.903395,-0.701757,2.459194,-2.438491,0.220673,-1.471598,0.467203,-0.492184,-0.987661,1.971512,0.498873,2.300708,-1.090381,0.316107,-0.273717,-1.257837,-0.958339,-2.023949,-5.178436,-5.329165,-607.728522,1126307.112028,49567307.697577,116360296.959671,-154314331.344953,144429131.11868,-341691671.09195,-129322574.197455,-572700757.036574,-1138227167.447001,421909934.779426,-557113480.390004,937135067.37037,848618230.526871,724101601.817617,-111435041.460326,-91714258.699781,-341016313.8522,1706632332.821338,2584921636.06018,-1006170041.714012,-294838299.14558,-2358224821.97501,-344396381.705171,526330762.750838,-1
-2575702.000451,24748.551179,-1638.268707,-722.65007,-706.908666,-426.249752,81.014057,2.184558,-164.795143,-26.11467,51.424768,320.987116,239.615573,-303.177301,-2.216585,-20.809217,-28.927722,-20.654878,4.865219,23.087454,7.72732,-20.123082,-28.233374,11.236275,1.975694,-1.285249,-6.275129,-2.877574,26.762289,-9.79004,14.539681,-19.530767,-1.146063,-8.025465,-2.873031,-2.329779,-3.968989,-1.006769,-10.007524,6.082681,-0.686257,-0.084228,1.043732,1.484516,-2.419509,3.294911,-0.752166,-3.363214,0.451234,-0.571551,-3.459705,0.141799,-5.123975,-2.088686,0.161196,0.504486,-1.037693,1.894363,-0.788768,2.026133,-0.583721,0.81062,-0.033271,-0.25164,-0.945209,-2.54245,2.954406,-1.821782,-0.581578,2.149442,0.876417,0.315318,0.779165,-0.024949,-0.157556,-1119.870324,1287464.754918,58124881.7008,135857630.136153,-180802202.934918,168466861.397587,-396680557.83233,-151825891.424098,-663169390.938528,-1334456829.183673,490440244.239225,-649314949.224786,1111147481.649952,996962369.20905,843326984.01156,-129603012.25602,-107980979.13512,-393926899.18331,1980065395.993204,3000224915.370703,-1171383772.196687,-344194692.818126,-2751558064.250484,-415457895.611063,612007555.248405,-1
-2531096.468821,-316558.066855,352.529701,148.468958,352.892986,-127.102831,104.568901,387.973931,66.795847,157.170192,36.811212,138.754485,240.16411,172.113817,72.976775,-21.905212,16.792765,1.481086,-18.863825,-27.439834,-6.943973,-0.837087,-27.558379,2.955099,6.501218,-33.207646,5.685272,-4.99708,-7.905185,7.643291,-11.46786,6.479226,-7.696232,-5.3837,1.055297,-11.720657,-3.685094,7.020911,-8.275069,-4.403787,0.754015,-0.843848,5.837306,4.239132,3.600672,2.022601,0.309046,-7.262617,1.465564,-3.441527,-2.720335,1.958788,-0.093459,-2.110851,1.286385,-1.035495,1.067466,-0.387223,2.376035,2.232598,-0.333274,-0.436732,-1.419201,1.355672,0.542005,-1.16213,-0.354266,-0.224818,0.009805,-2.58104,-0.231092,1.274651,-0.439825,0.435352,3.226552,-906.546725,1389752.433445,62260657.770449,145116654.253628,-193477014.406617,179956227.410322,-422683840.829287,-162644063.198444,-705708967.871284,-1428665357.038527,522804155.75234,-693246410.635226,1196144219.305471,1068428956.404279,899900874.720787,-138365836.84842,-115741025.154414,-418946279.192746,2109019043.687734,3196356585.91086,-1249643862.306216,-367786331.424528,-2938665223.233868,-451036477.733637,652678900.41291,-1
-2569257.415457,-97641.344836,-808.730575,-93.312323,202.731171,174.302694,-57.53031,-297.66986,-84.160796,3.4592,144.341631,83.271357,282.938657,63.117656,137.137999,-94.162957,-11.555142,-17.337805,-38.940642,-47.890874,-15.392615,14.088799,-31.589668,-16.684209,-6.763193,-13.846194,-20.520944,-2.040091,8.335268,4.069293,2.40315,1.373391,0.416622,1.143414,0.617016,-10.448555,-3.896567,13.083428,-5.967591,-0.414963,-6.208576,-9.78538,-2.550046,4.050243,4.021458,4.171433,-0.976422,-9.648692,1.127823,0.656307,-2.862198,1.122326,3.221613,-1.792255,3.157833,1.092148,-0.98611,-1.261653,0.763646,-0.822641,-2.42231,1.498632,0.891668,4.95386,-3.200402,-2.387267,-0.149164,-2.215687,-0.661958,2.141374,-2.059234,-0.402583,-1.172284,-6.179112,-7.588438,286.93135,604340.989767,23935606.542142,58120363.627796,-75129309.274696,72504414.56406,-177233704.604259,-62029145.832933,-302251535.05129,-551335967.759966,217137778.326434,-281380962.979356,416380508.527336,404843915.987074,367576232.879987,-56911839.506408,-43178362.125896,-182516029.114038,889186640.069881,1343436398.294441,-512368736.797471,-147183387.994041,-1182069615.255492,-131322363.41931,269941651.675459,-1
-2429761.29959,-400871.321633,802.008463,287.254901,-887.549362,115.938801,59.373047,198.303389,110.988685,123.922834,148.101469,84.0282,-107.215944,-106.511186,-46.306471,17.30638,-44.461579,-14.949063,-10.25396,44.87188,-7.722033,-2.772605,16.246865,-1.360723,5.249314,-12.1322,13.905976,-5.921592,7.903969,-13.07869,27.815568,-6.132462,-2.640689,-4.997755,10.137669,-5.322888,-2.219268,10.657691,11.308803,1.753602,0.1529,-0.22473,-1.701926,0.348361,-9.294052,1.010535,-4.768875,0.071623,-0.01878,3.47968,6.814866,1.93094,1.066282,-0.001148,3.163539,2.033528,1.012356,2.820881,-0.319575,2.112609,-0.08284,-1.729341,-1.220671,-1.90421,1.431243,0.401064,2.590044,0.714924,-0.597056,0.97801,-0.710454,-0.410816,-0.71049,-1.819771,0.987503,1852.772418,-1821632.273082,-88783992.411757,-197729014.005194,272692753.506057,-243897984.944752,546617996.847979,233521355.142975,888384235.377724,2027160067.340118,-683381398.420753,931317285.53111,-1868290025.882144,-1544468167.825277,-1200475576.603645,183588409.159292,169530078.298914,516646801.247155,-2708194357.118268,-4119609388.596908,1658934691.729248,502190167.679721,3988867412.709493,802412614.522451,-858571766.90106,-1
-2392159.815508,-227563.09615,-42.83296,-472.758037,-1694.275733,-11.953303,-139.974704,-559.726327,32.650753,-73.39136,297.826065,246.66782,101.326932,153.35489,197.071163,-25.590951,63.921569,8.873151,-17.076899,-46.964005,-0.288452,-17.571968,-24.010386,19.817244,5.737193,-18.705491,8.656609,-15.143415,-23.939334,-13.772349,8.733466,-7.150168,-10.920703,-0.435709,6.543072,4.455315,-4.485984,0.207003,9.443478,7.731412,6.258408,10.768545,-1.622155,-0.636722,5.058363,-9.185613,-3.595324,-6.906945,5.194058,3.509096,-4.070054,-3.07261,4.250657,2.680483,1.166629,-2.759545,-3.051413,-1.805214,3.492179,1.37733,-1.184512,1.041348,0.169755,2.158446,-0.68197,0.574126,1.967586,-1.67635,2.989718,1.634531,2.83913,1.993063,6.916319,10.06969,14.426245,942.601143,-1379276.572587,-66445796.552017,-146990471.028078,203658099.121417,-181282823.391919,403603847.563092,174831211.318487,653347813.752205,1515490234.944199,-505207040.080987,691298843.388124,-1413183486.900463,-1157396521.791352,-890140291.990409,136193282.694788,127144228.759793,379077835.889092,-1997389024.290605,-3039982084.008094,1229114889.13475,373604589.629898,2964578882.207828,615666162.096479,-635543738.488963,-1
-2362421.499232,-172468.191848,-441.437707,-137.628699,-596.58319,42.171822,-88.241553,-222.105036,34.205069,-67.476682,172.450104,100.424426,-48.968567,-5.000776,66.143094,-32.748283,8.598621,-10.531934,-24.03012,-10.151346,-6.749852,-14.961445,-7.800459,-0.789131,0.22475,7.65681,3.369188,-8.349959,0.882155,-24.662706,15.34895,-21.463105,-7.746544,-9.880849,2.430899,-6.20163,-0.654355,6.232799,6.683561,3.892705,0.958056,2.720463,-2.818723,-1.401552,-2.783061,-3.883446,-4.095076,0.243674,3.76715,3.691085,-2.665415,-2.153837,0.887448,1.079649,5.043316,0.532601,-0.20818,-0.596338,-0.330601,2.515308,-1.076277,0.57392,1.829866,0.415856,-0.464915,1.760607,1.388813,-0.694012,1.236797,1.286791,0.507391,-0.732324,-1.631596,-1.423878,-0.185457,1264.775433,-1096542.967151,-54663924.664763,-120427017.913018,167439067.61771,-148346168.621699,328487464.353671,144012269.266446,530044954.432601,1246692082.844511,-411850048.189379,565228088.132738,-1173685573.658018,-953931105.803488,-727213292.670747,111057146.676306,105029148.862489,306488671.259525,-1624457983.068986,-2473583891.602126,1003744303.518719,306002906.736172,2426886233.602575,516885734.011502,-518226856.132719,-1
-2570876.190819,22575.898955,-1657.976144,-284.615982,254.202272,-23.9073,-123.837652,-213.048573,6.890275,-206.11317,-30.860737,-93.603538,-248.281846,-44.482319,-29.569414,79.189885,-5.269912,-33.398078,-57.210894,9.410651,9.899919,23.92047,8.887136,7.42897,8.715251,-32.069108,8.854642,-5.662347,19.805254,19.49083,2.82573,-7.338197,9.152648,3.993458,-5.707493,6.814332,-0.467006,2.518513,-0.692085,-2.898609,-1.919,-4.356567,4.240257,-5.162298,-4.630799,-2.741257,-0.447887,3.141563,-6.454621,-0.169875,0.087294,-4.651707,-1.5085,-2.490533,0.246503,-4.39565,0.541472,-0.461893,-1.338347,0.369191,-0.344053,0.437141,3.025583,-1.265292,0.282079,1.8456,1.206068,-2.552235,1.885288,0.768642,-2.342054,-0.130361,1.781367,1.097777,-0.451435,1387.929553,-1441134.436951,-70702688.538942,-156463934.380101,216783902.99135,-192881806.345952,429314878.204267,186112042.555948,694919081.25886,1613078030.451663,-537566751.083592,735595220.069282,-1504876006.797076,-1231992731.85843,-947056412.703915,144778320.612924,135431780.425386,402922220.139196,-2124740276.832733,-3234061550.887919,1307869941.17425,397539243.92916,3154543508.340403,655768844.160153,-675989080.424404,-1
-2561259.620699,21852.067157,-1457.42757,-2918.726483,-5462.662481,-1121.578027,-39.379844,-944.046021,-160.365542,-630.947026,-317.823343,228.409389,-112.445693,-47.879785,190.203115,173.591782,27.98617,14.661349,132.534122,-49.367462,72.937458,-39.216351,-25.896309,20.79678,-8.544332,-13.008259,44.287174,-29.767455,-27.81026,30.671265,18.621712,-12.661553,3.776378,-23.723906,8.572667,6.504526,8.393566,6.178292,3.434807,-5.980598,3.412383,-6.687535,-4.55312,11.468035,5.72687,1.11365,2.299293,-2.337493,1.342599,-0.623857,5.974777,3.691497,-5.483268,-3.462906,4.066068,-7.950812,5.946312,0.707517,0.917224,4.035395,-1.724027,-0.411558,0.217137,-0.315892,-2.541315,2.501144,2.840405,0.402591,-1.657652,2.339069,-0.35926,-0.51347,-1.295251,2.325733,2.726958,2218.536263,-2399186.387231,-115778999.208251,-258746679.370592,355890231.06116,-319328588.361405,718387406.409766,304344494.336033,1170234710.622656,2644356458.919391,-897312031.906416,1220218148.2692,-2419947630.560629,-2011822584.047011,-1573574770.709691,240810842.340367,220580531.728669,681852286.695133,-3561297351.091587,-5415844056.900166,2175442627.166625,657086308.137889,5221192555.255424,1030379260.545597,-1126737886.085923,-1
-2575106.15691,23912.612022,-1538.789495,-1012.028168,-1391.375706,-168.693631,-169.48008,-703.556272,22.50301,-84.890208,236.503049,62.713619,19.99945,98.537712,70.919537,37.01113,-6.263296,3.602814,-1.774802,3.487764,1.260538,-0.804754,-4.93542,-7.933603,-9.759892,8.681284,-0.679584,-17.270079,17.851477,0.18132,-13.798662,-6.548095,-1.632209,-10.540576,-8.973435,-3.897837,5.220082,3.079271,2.411298,1.813243,-0.937634,-5.704158,-2.771775,-0.034236,0.058132,1.108367,-4.221075,-3.759885,-1.882612,-1.427296,-5.458216,-4.031221,1.024251,-1.391583,-0.805925,-3.992398,-2.538464,-0.672509,1.010857,2.072044,-1.655094,1.10149,2.186947,-2.458853,-1.229006,-1.280368,0.427467,-0.455803,1.839623,1.018563,3.350853,0.893679,3.841341,6.333246,10.089841,1239.050863,-1325262.886699,-64952726.799903,-143387789.474347,199012884.190516,-176735866.350535,392381868.380046,171012176.680169,634165242.031627,1481378192.735375,-491577067.600192,673690862.362881,-1388116107.114302,-1132427008.931318,-867010774.499912,132537571.144935,124541733.117277,367319869.172563,-1941144680.52853,-2955213500.756767,1196986384.875793,364390143.20234,2890515989.330378,608064821.640864,-618430079.488797,-1
-2531824.84179,-56138.541558,-1498.743901,261.023116,1425.825287,-103.308521,-36.303284,-104.081889,-133.836941,-230.408778,-337.459048,-179.738045,-93.847364,14.263336,-75.964769,12.657372,-29.831626,-79.318888,-57.754145,-71.146595,20.114101,6.344962,3.742721,4.013233,21.718715,-53.201945,2.969888,17.532601,26.150459,16.748118,35.366877,-20.502602,31.267526,2.747845,8.71094,5.595844,12.6212,17.694289,2.089048,8.949642,-6.681873,7.463888,3.942691,-0.399694,-3.13144,-8.527521,-6.557354,-10.849181,-6.365886,1.012182,2.537774,-0.79396,1.096281,4.204996,-4.517814,2.690998,1.108924,-3.963491,1.746485,2.089858,1.459896,-0.362867,-6.968013,-0.799637,3.306269,1.410131,-0.632104,-0.660645,-5.850293,2.762016,6.18833,-3.71725,-1.838308,-2.862475,-2.372967,-3249.478318,3865845.602875,179174172.979759,410397932.248012,-554296492.953189,507875610.293906,-1172277359.365746,-469328622.570094,-1938156212.737952,-4103607859.259089,1455713059.386714,-1950019924.826498,3570283069.15696,3091272068.404336,2524729139.469063,-387359679.83661,-336651761.417962,-1142064856.750206,5834130895.470818,8853843476.471378,-3499586420.924278,-1040908037.194916,-8298670986.018064,-1423290738.213911,1821578126.744259,-1
-2517168.841124,-100737.052755,-762.115148,37.724427,996.255946,-32.779828,-13.517297,-109.212083,-101.963807,-77.144485,-112.031021,-90.60802,9.789253,-12.209705,8.748568,-14.839704,-17.901068,-43.841246,-35.011011,-70.5967,8.868449,-0.159766,-6.988518,2.182467,10.679693,-23.981921,-7.462303,0.184647,4.542766,-2.102411,0.3696,-25.93254,10.383693,-4.064159,-4.425863,1.385876,-1.220583,3.379867,-3.699943,-0.596303,-4.398995,2.463595,1.391067,0.349349,1.878394,-0.438474,2.535181,3.409903,0.310651,6.694512,-0.129945,-1.051028,2.577649,3.648183,0.628974,1.202644,3.138639,-0.644324,0.204138,3.098506,2.279968,2.066858,2.18775,-1.465315,-0.106253,-0.307881,-0.265341,2.667727,1.074426,0.913487,0.001573,1.003465,2.043921,7.78645,6.34863,1449.750476,-1921750.522252,-92362543.779934,-205617130.987588,283584234.953954,-253717466.943488,568602833.308334,242858555.603045,924111550.155489,2108306728.407211,-710745033.101754,968751358.833138,-1942927267.224942,-1606275997.846705,-1248586936.679512,191096642.926509,176219442.580879,537679122.586006,-2816956759.806111,-4285139286.257723,1725350009.303912,522369211.377,4148525732.960921,834488675.256498,-893125959.100773,-1
-2496139.643656,-195304.067543,-300.53738,108.149241,-65.223343,42.879273,-14.076162,93.037278,72.69123,41.753514,120.740165,88.262806,-137.115206,-86.39567,-26.461634,-38.679611,-11.999933,-9.425509,-18.482096,-9.738115,-24.773993,-3.683299,-5.440347,8.335092,-3.895059,-2.333872,-0.529002,-10.749394,1.150058,-21.49526,15.856287,-11.498259,-6.299168,-9.853979,3.920111,-3.257173,-4.047394,5.320957,7.688978,2.944938,-0.463357,2.771065,-5.358225,0.991444,-6.086821,0.139263,1.666391,4.1875,2.363343,4.677072,2.759671,-1.262413,-2.862057,-0.383778,0.978612,1.73752,-0.240946,1.902855,-0.222179,2.027645,0.188076,-0.835703,1.218289,-2.105348,1.529172,-0.185854,0.9133,2.576585,-0.632462,-1.516379,-1.525335,-0.408736,-2.006369,-3.586371,-2.966174,-115.024653,621767.146313,25812843.245389,62343249.94819,-80957739.733842,77644180.518638,-188668662.708188,-67029588.49129,-320788676.160903,-594589455.239037,231568901.068057,-301054871.40524,456819229.196759,437862261.32574,392876352.397731,-60675092.567297,-46879463.159013,-193072899.739211,945925107.375478,1429891191.955215,-547438732.152262,-157791637.313986,-1266473860.24265,-148852662.240281,287887147.725927,-1
-2506659.268743,-261912.959097,176.929102,-77.534923,-1001.917286,94.308745,-59.033042,-178.268899,60.662266,16.396119,256.044563,151.691627,15.938083,7.148875,111.952847,-30.690113,26.5037,-6.800938,-27.516419,-46.912693,-26.576723,-11.971436,-39.710776,9.636323,9.621432,0.089113,10.977585,-2.229437,-9.96105,-17.571833,2.414765,-4.354257,-4.336617,-3.027214,5.864249,4.340179,-1.011895,3.362754,9.979496,3.529388,2.438699,2.562663,-3.183751,-1.32275,1.380206,-6.48183,-2.573614,0.053297,3.105055,2.572733,-2.759304,-2.782524,0.06804,-0.223683,2.120577,-1.145774,-0.308839,-3.444197,0.914953,1.099405,-0.579749,-0.587585,0.148816,1.675941,-0.599046,1.957107,-0.376492,-0.109414,0.097987,-1.074679,0.558319,0.066346,-1.374623,-1.905817,-2.388272,-1666.25407,2215616.645681,101246569.702935,233536968.036169,-313779079.995598,289251740.766153,-672407792.435706,-264915398.032368,-1116187847.642873,-2320593359.736407,833628079.79572,-1112092648.920187,1988483806.128881,1743039187.870933,1441359161.091873,-221343091.205479,-189418509.417293,-659749314.332792,3349934269.741659,5081073210.215338,-1999382898.660528,-592152518.676832,-4725124615.757531,-775895671.33731,1042153845.531633,-1
