@relation 'HFE-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R732-738_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.999-A3-M-1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A184-N1000-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute Source_59 numeric
@attribute Source_60 numeric
@attribute Source_61 numeric
@attribute Source_62 numeric
@attribute Source_63 numeric
@attribute Source_64 numeric
@attribute Source_65 numeric
@attribute Source_66 numeric
@attribute Source_67 numeric
@attribute Source_68 numeric
@attribute Source_69 numeric
@attribute Source_70 numeric
@attribute Source_71 numeric
@attribute Source_72 numeric
@attribute Source_73 numeric
@attribute Source_74 numeric
@attribute Source_75 numeric
@attribute Source_76 numeric
@attribute Source_77 numeric
@attribute Source_78 numeric
@attribute Source_79 numeric
@attribute Source_80 numeric
@attribute Source_81 numeric
@attribute Source_82 numeric
@attribute Source_83 numeric
@attribute Source_84 numeric
@attribute Source_85 numeric
@attribute Source_86 numeric
@attribute Source_87 numeric
@attribute Source_88 numeric
@attribute Source_89 numeric
@attribute Source_90 numeric
@attribute Source_91 numeric
@attribute Source_92 numeric
@attribute Source_93 numeric
@attribute Source_94 numeric
@attribute Source_95 numeric
@attribute Source_96 numeric
@attribute Source_97 numeric
@attribute Source_98 numeric
@attribute Source_99 numeric
@attribute Source_100 numeric
@attribute Source_101 numeric
@attribute Source_102 numeric
@attribute Source_103 numeric
@attribute Source_104 numeric
@attribute Source_105 numeric
@attribute Source_106 numeric
@attribute Source_107 numeric
@attribute Source_108 numeric
@attribute Source_109 numeric
@attribute Source_110 numeric
@attribute Source_111 numeric
@attribute Source_112 numeric
@attribute Source_113 numeric
@attribute Source_114 numeric
@attribute Source_115 numeric
@attribute Source_116 numeric
@attribute Source_117 numeric
@attribute Source_118 numeric
@attribute Source_119 numeric
@attribute Source_120 numeric
@attribute Source_121 numeric
@attribute Source_122 numeric
@attribute Source_123 numeric
@attribute Source_124 numeric
@attribute Source_125 numeric
@attribute Source_126 numeric
@attribute Source_127 numeric
@attribute Source_128 numeric
@attribute Source_129 numeric
@attribute Source_130 numeric
@attribute Source_131 numeric
@attribute Source_132 numeric
@attribute Source_133 numeric
@attribute Source_134 numeric
@attribute Source_135 numeric
@attribute Source_136 numeric
@attribute Source_137 numeric
@attribute Source_138 numeric
@attribute Source_139 numeric
@attribute Source_140 numeric
@attribute Source_141 numeric
@attribute Source_142 numeric
@attribute Source_143 numeric
@attribute Source_144 numeric
@attribute Source_145 numeric
@attribute Source_146 numeric
@attribute Source_147 numeric
@attribute Source_148 numeric
@attribute Source_149 numeric
@attribute Source_150 numeric
@attribute Source_151 numeric
@attribute Source_152 numeric
@attribute Source_153 numeric
@attribute Source_154 numeric
@attribute Source_155 numeric
@attribute Source_156 numeric
@attribute Source_157 numeric
@attribute Source_158 numeric
@attribute Source_159 numeric
@attribute Source_160 numeric
@attribute Source_161 numeric
@attribute Source_162 numeric
@attribute Source_163 numeric
@attribute Source_164 numeric
@attribute Source_165 numeric
@attribute Source_166 numeric
@attribute Source_167 numeric
@attribute Source_168 numeric
@attribute Source_169 numeric
@attribute Source_170 numeric
@attribute Source_171 numeric
@attribute Source_172 numeric
@attribute Source_173 numeric
@attribute Source_174 numeric
@attribute Source_175 numeric
@attribute Source_176 numeric
@attribute Source_177 numeric
@attribute Source_178 numeric
@attribute Source_179 numeric
@attribute Source_180 numeric
@attribute Source_181 numeric
@attribute Source_182 numeric
@attribute Class {Insoluble,Soluble}

@data
0.042977,-0.056242,0.006262,0.093193,0.090566,0.03318,0.02029,0.027387,-0.053368,0.179686,-0.028706,0.094553,-0.030455,-0.077024,-0.075638,0.121027,-0.009659,0.041826,0.006365,0.064617,-0.086367,0.094184,0.08896,0.008178,-0.028078,-0.039424,0.048345,-0.077782,-0.088753,-0.10446,-0.04811,-0.062456,0.068517,-0.238949,0.033862,0.111079,-0.083699,-0.095497,0.028488,0.034567,-0.009305,0.080879,0.049776,-0.016418,0.005881,0.044594,-0.05165,-0.124842,-0.051423,0.042822,0.023549,0.019179,0.038563,-0.150422,0.003991,-0.032178,-0.099292,-0.006403,-0.054079,0.031122,0.058905,0.015022,-0.008518,-0.092079,0.03418,-0.008293,0.053278,-0.035969,0.089145,-0.166677,0.058171,0.118984,-0.04308,0.118353,0.08754,0.052039,0.116816,-0.065167,0.029738,-0.087728,-0.049656,-0.04849,0.012073,0.017477,0.025347,-0.017728,-0.004295,-0.105579,0.122412,-0.001628,-0.000226,-0.095688,-0.074578,-0.012314,0.004334,-0.057789,0.024754,0.150932,0.079703,0.000936,-0.025047,-0.108944,0.041141,0.007359,0.027399,0.058697,-0.179713,0.08187,-0.073182,0.034472,0.109732,0.064332,-0.076843,-0.00898,0.033066,0.044678,0.013133,-0.051021,0.106972,-0.004821,-0.132736,0.111775,-0.007207,-0.085404,0.021259,-0.027308,-0.067492,-0.027056,-0.065849,-0.125327,-0.048688,0.063015,0.068644,0.024848,0.006292,-0.103954,-0.082391,0.003079,0.117223,0.04077,0.100886,0.018281,-0.063471,-0.009945,0.074568,-0.084187,0.039789,0.104594,0.011815,0.202009,-0.07601,-0.070591,0.109576,-0.06439,-0.073667,-0.016342,0.097913,0.073634,-0.046514,-0.086717,0.125189,-0.052542,-0.015158,-0.058827,0.210591,-0.029863,-0.084181,0.008931,0.0684,0.165803,0.072625,0.111622,-0.248495,-0.043393,0.170477,-0.043803,-0.022417,-0.004333,0.116639,0.088746,-0.14915,-0.114571,0.05327,Soluble
-0.056003,-0.149456,0.032085,-0.076051,-0.038176,-0.00581,-0.076104,0.068509,-0.08449,0.077083,-0.082016,0.066481,-0.047153,0.022407,-0.008706,0.030441,-0.039473,-0.015595,0.028135,-0.008955,0.020142,0.085475,-0.033648,-0.035972,-0.089069,-0.149708,-0.042763,-0.01675,0.175602,-0.099233,-0.141301,0.092171,0.097782,-0.112904,0.085508,0.066194,-0.100861,-0.013992,-0.013299,-0.187274,0.003492,0.005067,0.059126,0.083491,0.067718,-0.066198,0.043236,-0.014065,-0.020415,0.027048,0.053198,-0.120525,0.021038,0.013078,0.063155,-0.034674,-0.041528,0.119758,-0.04719,-0.015008,0.062899,0.017371,-0.003351,-0.092674,-0.012143,-0.062368,-0.051833,-0.006482,-0.014788,0.0514,0.058536,0.12944,-0.021879,0.150143,0.09979,0.119317,0.093371,0.044711,-0.070595,-0.145553,-0.013495,0.03242,0.068448,-0.019674,0.080653,-0.074086,0.041913,-0.015221,0.032782,-0.035913,-0.005231,-0.15389,-0.074388,0.028114,0.070734,0.064908,-0.044326,0.054488,0.103988,-0.029313,0.128365,-0.072059,0.016213,-0.100987,0.066837,0.025079,0.002411,0.036071,-0.058693,0.056207,0.160519,-0.001319,0.030858,0.088348,0.090144,-0.105091,0.041249,-0.021772,-0.029938,0.054021,0.041598,0.039406,-0.03193,0.021565,0.043274,-0.075894,-0.056183,-0.069866,-0.017545,0.017443,0.147311,-0.12079,-0.024369,-0.132645,-0.051866,-0.098093,0.11019,0.008591,0.025024,0.030076,0.096021,-0.026086,-0.055595,0.120168,0.024184,-0.094942,0.019132,0.017844,-0.012195,0.024414,0.012536,-0.027367,0.082075,0.079881,-0.009765,-0.002868,0.049164,0.025567,-0.017589,-0.076488,0.016264,-0.127052,0.143163,-0.069114,-0.138445,-0.009511,0.008309,-0.037895,-0.078482,0.002697,0.097385,0.088516,-0.149602,-0.095813,0.037602,-0.047129,0.032644,0.131297,-0.017278,-0.042169,0.003352,-0.05149,-0.036297,Soluble
0.012587,-0.085685,0.065678,-0.04009,-0.056396,0.024466,-0.046253,0.080236,-0.081714,0.084612,-0.07584,0.066186,-0.060952,0.014124,-0.002175,0.030292,0.003014,-0.053415,0.042659,0.018877,-0.009267,0.050057,-0.083389,0.028914,-0.000044,-0.085769,-0.035015,-0.028927,0.186211,0.002081,-0.071696,0.060688,0.078527,-0.119225,0.030525,0.015489,-0.092816,-0.060699,-0.00645,-0.065704,0.012862,0.066645,0.045016,0.0506,0.099064,-0.014851,-0.056586,-0.005479,-0.037656,-0.051634,0.049312,-0.114299,0.020125,-0.027061,0.059141,-0.04423,0.052002,0.048107,-0.025866,-0.085073,0.004366,-0.033531,0.005773,-0.042736,-0.005766,0.02737,-0.043656,0.005188,0.028417,-0.031761,0.025229,0.032073,0.018113,0.093111,0.005329,0.122581,0.051893,-0.049983,-0.007557,-0.053196,-0.067894,0.031836,0.030364,-0.075574,-0.028289,-0.015724,-0.02235,-0.028538,0.055851,0.066687,-0.050075,-0.006176,-0.071631,0.048804,0.046745,-0.026104,-0.122259,0.006983,0.047681,-0.005598,0.064562,-0.124596,0.050465,-0.006168,-0.02291,0.022724,-0.048699,-0.009159,0.019961,-0.061698,0.157819,0.024722,-0.021804,0.050166,0.144647,-0.051727,0.022552,-0.0773,0.042683,-0.026079,0.09263,-0.021506,0.000392,0.039555,-0.021476,-0.005698,-0.017581,-0.006462,0.039842,-0.021911,0.014785,-0.104717,0.011901,-0.001957,0.015788,-0.116198,-0.064606,0.001843,0.105164,-0.009984,0.069351,-0.040239,0.030452,0.060995,0.040514,-0.04189,0.078857,0.041062,0.012006,-0.035334,0.037429,0.032671,0.037268,0.025607,0.003687,0.009742,0.019008,0.078447,-0.082064,-0.039497,0.07082,0.00337,0.109111,-0.050561,-0.10077,-0.075798,-0.054664,0.014696,-0.030435,-0.028786,0.008448,0.064885,-0.054341,-0.072413,-0.01175,-0.002832,0.007827,0.062753,0.042443,-0.083402,-0.013067,-0.043667,-0.055817,Soluble
0.043404,-0.051168,0.050444,-0.04636,-0.022003,0.006768,-0.089386,0.06964,-0.05552,0.08606,-0.085813,0.080151,-0.058799,-0.021296,-0.118776,0.033354,0.012739,-0.045682,-0.007749,0.038325,-0.045374,0.054742,-0.06999,-0.003919,-0.005974,-0.061503,-0.011465,-0.052609,0.104561,-0.042301,-0.071087,0.018649,0.127682,-0.063023,-0.005814,0.010211,-0.090044,-0.035152,-0.053165,-0.131545,-0.036778,0.018761,0.016636,0.016634,0.107283,0.011775,-0.055831,0.005983,-0.069968,-0.042178,0.068303,-0.075251,0.013619,-0.047823,-0.047434,-0.044493,0.022153,0.000138,0.019067,-0.074154,0.004164,0.022291,-0.009642,-0.047958,-0.00202,-0.022088,-0.009334,0.018662,-0.022864,0.028174,0.091324,0.05586,-0.027406,0.124336,-0.009092,0.098103,0.017026,0.035278,-0.016723,-0.067288,-0.043394,0.086501,0.075812,0.001018,0.057679,0.012047,-0.017891,0.040196,-0.048509,0.006853,-0.066036,0.020381,-0.071946,0.061459,-0.016542,0.030485,-0.075606,0.001726,0.053912,0.036977,0.071304,-0.137485,0.024398,0.005023,-0.00623,0.063141,-0.040394,0.03631,0.039673,0.003136,0.171949,0.046479,0.015281,0.012208,0.124203,0.009953,0.000302,-0.040686,-0.008345,-0.034533,0.051216,0.00244,0.033383,0.067337,0.003872,0.085872,0.004507,-0.015839,0.048955,-0.029018,0.073244,-0.094215,-0.04927,-0.021357,-0.021354,-0.10421,-0.062164,0.002061,0.08495,0.002204,0.064068,0.003132,-0.05802,0.028278,0.036725,-0.085268,0.020206,0.026293,0.05532,-0.046433,0.079823,0.007637,0.035303,-0.01672,0.007526,0.074981,0.015595,0.004467,-0.015599,-0.065603,0.036479,-0.008972,0.053117,-0.069552,-0.080942,0.085588,-0.053089,0.066947,-0.020183,-0.008823,0.044022,0.032764,0.026215,-0.049456,0.028234,-0.029043,0.060753,0.078263,-0.029085,-0.012892,-0.080498,-0.057239,-0.035385,Soluble
-0.031682,-0.051338,0.044023,-0.079275,-0.004627,0.000595,-0.083473,0.087948,-0.055797,0.025516,-0.08115,0.069517,-0.035707,-0.035254,-0.006369,0.0657,0.070268,-0.059425,-0.025547,-0.016892,0.034214,0.070003,-0.102804,0.003862,0.027229,-0.097045,0.007149,-0.000422,0.140872,-0.031531,-0.054283,0.041824,0.088998,-0.076622,0.074799,-0.059546,-0.085292,-0.094507,-0.00252,-0.048486,-0.001891,0.020945,0.014835,0.043548,0.079802,0.026076,-0.083216,-0.01584,-0.064607,-0.032119,0.036192,-0.080561,0.013444,-0.104866,-0.020318,-0.059662,0.022022,-0.000188,0.000403,0.032401,-0.01457,0.017471,-0.004955,-0.034267,0.032787,-0.056134,-0.026783,-0.043419,0.000478,0.030135,0.138459,0.073937,0.040708,0.071736,-0.043486,0.104999,0.026727,0.005355,-0.061629,-0.044118,-0.049105,0.078193,-0.017105,0.019641,0.001293,0.065077,-0.027082,0.070989,0.034598,-0.002235,-0.098354,0.014946,-0.026647,-0.015826,-0.030324,-0.000843,-0.049764,0.072633,0.037291,-0.007561,0.033646,-0.059017,0.017251,-0.002818,0.015837,0.069988,-0.051444,-0.039533,-0.00833,0.038792,0.170351,0.013687,-0.015839,-0.002353,0.122494,0.022504,0.016647,-0.002248,0.005443,-0.011889,0.028497,-0.004173,-0.043992,0.055126,-0.019282,0.001163,-0.009876,-0.070408,-0.031277,0.023619,0.050197,-0.016338,-0.043312,0.009639,0.093777,-0.137147,-0.097351,-0.019757,0.122799,0.006867,0.025946,0.019134,-0.017488,0.077319,-0.001267,-0.018506,0.005492,0.025891,0.032933,-0.016257,0.043099,0.026095,0.043081,0.00484,0.019258,0.06193,0.021997,-0.009665,-0.084504,-0.033975,0.055636,-0.015252,0.098093,-0.020916,-0.050367,0.034412,-0.024661,0.018137,-0.015698,-0.003909,0.027178,-0.000687,0.037712,-0.070476,0.014865,-0.002215,0.009751,0.083067,0.00326,0.014947,-0.10267,-0.058725,-0.003057,Soluble
-0.029248,-0.044931,0.0394,-0.086199,0.023176,0.004389,-0.055468,0.04838,-0.008219,0.00637,-0.100611,0.081601,-0.074849,-0.028535,0.012579,0.036921,0.049466,-0.028589,-0.020783,-0.032351,0.023176,0.007492,-0.12346,0.034419,0.006463,-0.101185,-0.013406,-0.01177,0.088965,-0.02707,-0.100296,0.003256,0.107698,0.000915,0.01918,-0.020549,-0.044724,-0.090853,-0.016378,-0.019768,-0.02951,0.009493,0.048404,0.031564,0.094461,-0.034941,-0.060999,-0.036325,-0.064268,0.006714,0.099024,-0.053784,0.077871,-0.064022,-0.005326,-0.011956,-0.009965,-0.044214,-0.039708,0.012315,-0.014013,-0.000811,0.007837,-0.052488,-0.029875,-0.112621,-0.030297,-0.076876,0.006016,0.005149,0.13254,0.054068,0.075012,0.038831,-0.062839,0.089835,0.024373,-0.002031,-0.093519,-0.013532,-0.016826,0.101346,-0.017637,0.009345,0.01949,0.072037,-0.056651,0.079583,0.007161,0.046396,-0.112443,0.024051,-0.024346,-0.042575,-0.045803,-0.003687,-0.033842,0.020244,0.000974,-0.013606,-0.012147,-0.071487,0.02228,0.00873,0.030771,0.015632,0.016339,0.00729,-0.001822,-0.001807,0.086487,0.016855,-0.012625,-0.057036,0.135248,0.048908,0.059337,-0.001189,0.029249,0.04677,0.000636,-0.03598,-0.026126,0.04955,-0.026551,-0.00181,-0.03605,-0.036753,-0.039404,0.009281,0.017061,-0.018126,-0.07591,0.005693,0.077449,-0.063331,-0.094975,-0.038816,0.038303,-0.017832,0.086495,-0.038364,-0.017741,0.07425,-0.064636,0.012272,-0.026598,0.096945,0.03892,0.041706,0.022564,0.059785,0.036316,-0.007755,0.029451,0.077329,0.035086,-0.007705,-0.087984,-0.041602,0.073235,0.003514,0.12111,0.042395,-0.013955,0.053727,-0.020665,-0.00575,-0.060073,-0.04535,0.05726,0.000297,0.017898,-0.081288,0.020176,0.006473,0.070907,0.024938,0.074457,-0.003444,-0.120569,-0.03594,0.00407,Soluble
-0.143363,-0.078434,0.017136,-0.122968,0.124903,0.071331,-0.013567,0.078976,-0.085259,-0.054089,-0.150061,0.055557,-0.091841,0.028369,0.012938,0.066474,-0.022234,-0.038137,-0.037899,-0.058971,0.012535,0.064553,-0.047645,0.028508,0.023916,-0.089463,-0.021888,-0.012223,0.053356,0.021169,0.011927,0.043213,0.099852,-0.036931,0.010523,-0.036181,-0.056639,-0.045049,-0.062316,0.018561,0.057039,0.039023,-0.009201,-0.015364,0.019841,-0.027625,-0.081843,-0.063007,-0.091835,0.063453,0.133558,0.055718,0.145115,-0.102446,-0.051078,-0.014773,-0.02972,-0.040745,0.001948,0.027399,-0.007556,0.02024,0.054311,-0.107859,0.092646,-0.011598,-0.050663,-0.059759,-0.081348,-0.056685,0.091497,0.099778,0.018825,0.064021,-0.000584,0.144121,0.062424,-0.036876,-0.086795,-0.134001,0.035347,0.11434,-0.00534,-0.003699,-0.002166,0.128513,0.036325,0.068491,-0.018125,0.014105,-0.006646,0.051105,-0.038957,-0.0077,0.01049,-0.050901,-0.064402,0.010739,0.040327,0.007402,-0.05874,0.008278,0.090535,0.07858,-0.027253,0.037782,0.006695,-0.003072,-0.027002,0.102809,0.003271,0.064339,0.050554,-0.086896,0.063133,0.056416,-0.011021,0.023837,0.041484,-0.090377,0.045921,-0.044988,-0.031795,0.201581,-0.055835,0.032041,-0.029533,-0.01466,-0.053436,-0.022812,0.042043,-0.072649,-0.048814,-0.001466,0.111368,-0.131077,-0.07627,0.084386,0.134655,-0.025725,-0.059892,-0.014613,-0.048842,0.099001,-0.019734,0.006867,-0.014978,-0.011604,0.012338,0.020997,0.072735,0.069185,0.026282,0.014656,0.04262,0.036862,0.068988,0.087383,-0.048043,0.036637,0.062438,-0.05092,0.161828,-0.014735,-0.049102,0.054646,-0.028396,-0.039885,-0.019031,0.046972,-0.000574,-0.007458,0.04803,0.002571,-0.006314,0.017659,-0.020649,0.051256,0.084808,0.003939,-0.17819,-0.043005,-0.061362,Soluble
-0.126475,-0.054981,0.010952,-0.096947,-0.06446,0.040185,-0.003749,0.100187,0.015412,0.029521,-0.072667,0.070048,-0.079408,0.012582,-0.007753,0.064764,0.033305,0.01793,-0.09681,-0.025831,0.055685,0.046132,-0.057,-0.010118,0.045847,-0.111959,-0.00188,0.007137,0.096158,-0.077813,-0.042391,0.009994,0.107193,-0.058945,0.045497,-0.050991,-0.082518,-0.064642,0.032511,-0.179171,0.119371,-0.081201,-0.02847,-0.072857,0.118145,-0.027314,-0.033644,0.012827,0.031095,0.065914,0.113997,-0.042374,0.057069,-0.050489,0.073555,0.007132,0.015337,0.141639,-0.033759,-0.040692,0.042806,-0.083859,0.032743,-0.116337,-0.045145,-0.006801,-0.074034,-0.000503,0.043041,-0.036569,-0.024137,0.046756,0.020526,0.097933,0.02492,-0.02772,0.029741,-0.002097,0.015482,-0.022642,-0.006192,0.095141,-0.042824,-0.002888,-0.043261,0.005999,0.015654,0.022402,0.020959,0.063623,-0.081883,-0.064996,-0.077516,-0.020993,0.026378,0.021294,0.001784,0.014931,0.010343,-0.074129,0.047158,-0.025203,-0.033072,-0.052823,-0.04684,-0.016575,-0.131486,0.056357,-0.133884,-0.003395,0.074188,0.100834,-0.04103,-0.017569,0.006656,-0.050361,0.027281,-0.048801,-0.034187,0.042592,0.020598,0.033765,0.011458,-0.016543,0.016066,-0.019424,-0.021221,-0.139405,-0.014627,0.005035,0.107221,-0.03818,-0.024468,0.00444,0.060674,-0.026905,0.14377,-0.049325,0.105787,-0.045046,0.028406,-0.072706,0.010849,0.068951,0.074769,0.005992,0.093625,0.000308,-0.032787,-0.027541,0.018251,0.024189,0.040667,0.029708,-0.110791,-0.049117,0.00268,0.045975,0.070468,-0.02513,0.015865,-0.015396,-0.079969,-0.070003,-0.111863,0.066602,0.044299,0.067595,0.012994,0.173656,0.036181,0.048229,-0.107962,-0.067589,-0.077351,-0.060357,0.174339,0.075686,0.014235,0.000089,-0.129054,-0.104253,-0.018086,Soluble
-0.055965,-0.034378,-0.010242,-0.055406,-0.030975,0.087501,-0.024821,-0.038002,0.028939,0.050913,-0.138563,0.012621,-0.024028,-0.013395,-0.006335,0.099511,0.014457,0.006031,-0.038177,-0.01547,0.041721,0.045033,-0.091898,0.059186,0.084285,-0.054928,0.040438,-0.028672,0.168627,-0.070791,0.022831,0.036742,0.027464,-0.025031,-0.035825,-0.040368,-0.028547,-0.043824,0.102728,-0.102496,0.010335,-0.029648,-0.064655,-0.039068,0.073614,0.056715,-0.044645,-0.020817,0.048098,0.062103,0.018484,-0.045082,0.014432,-0.008319,0.035887,-0.003518,0.058388,0.063414,0.010815,-0.001353,0.029646,0.049168,0.027251,-0.034735,0.005138,0.032624,0.013744,-0.005494,0.036597,-0.045039,-0.009857,0.031791,-0.040605,0.055829,0.052042,0.045113,0.123076,-0.103487,0.025452,-0.067488,0.01079,0.050146,-0.026719,-0.067372,-0.024756,0.02187,0.020531,-0.012886,0.102786,0.021014,-0.06389,0.008046,-0.063196,-0.070053,-0.020376,-0.020717,-0.014895,0.020483,0.042229,-0.027827,-0.01232,-0.035279,0.024102,-0.041058,0.004979,0.028219,-0.028414,0.014515,-0.076661,-0.016854,0.127551,0.062584,-0.054717,0.032501,0.048883,-0.037217,0.017703,0.037819,-0.006286,-0.0073,0.021155,0.093414,-0.077411,0.092336,-0.040089,0.01726,0.03473,0.00199,-0.028871,-0.040549,0.037384,-0.000974,-0.018485,-0.035057,-0.019067,-0.108994,0.016708,-0.047723,0.003462,-0.02766,0.046938,-0.02493,0.00238,0.018387,0.060924,0.056746,0.090098,0.05061,-0.026798,0.000925,0.024887,-0.008337,0.052939,0.053124,-0.029286,0.010785,-0.062862,0.104237,-0.068628,-0.027214,0.025814,0.073652,0.009532,-0.041023,-0.029041,0.01507,0.00781,-0.00458,0.009747,0.001226,0.029148,0.06438,-0.03069,-0.001989,-0.106542,-0.024804,0.017717,0.119013,-0.029354,-0.026467,-0.107839,-0.042836,0.006848,Soluble
-0.05293,-0.017192,-0.080864,-0.055591,0.002673,0.055238,0.010444,-0.020996,0.016017,0.010156,-0.064633,0.065756,0.009148,-0.027176,-0.068566,0.029098,0.066956,0.032777,0.007295,-0.042118,0.06208,0.06441,-0.025632,0.048058,0.102759,-0.065944,-0.056352,-0.067436,0.148592,-0.04251,-0.036759,-0.016846,0.044252,-0.052809,-0.032263,-0.069445,-0.043797,-0.051482,-0.017158,-0.110159,0.035397,0.01411,0.006121,0.023157,0.070547,0.063796,0.033385,-0.042227,0.022959,0.110847,-0.028981,-0.064264,0.106354,-0.012754,-0.037168,0.032361,0.052602,0.084083,0.025554,0.014754,0.021358,0.000579,0.014705,-0.074317,-0.04962,0.015998,-0.023358,0.028641,0.061651,-0.022682,0.023662,0.019998,0.021812,0.049471,0.056317,0.092648,0.037345,0.003477,0.040315,-0.054658,-0.029841,-0.03068,-0.023966,-0.087804,0.043565,0.037887,0.052589,0.006452,-0.039344,0.053848,-0.074124,0.020408,-0.051422,-0.054194,-0.020036,0.016474,-0.02937,-0.056865,-0.060289,0.008019,-0.038697,-0.038281,-0.018695,0.000948,0.060855,0.044938,-0.077594,-0.005325,-0.113725,0.044595,0.092967,0.120419,-0.054604,-0.020556,0.030104,0.017314,0.002509,0.029872,0.034404,-0.031511,0.016953,0.078639,-0.039423,0.116099,-0.035617,-0.024285,0.074662,-0.066364,0.007121,0.004753,0.097838,0.020405,-0.001207,-0.024497,-0.00399,-0.035178,-0.031732,-0.055826,0.027517,-0.043363,0.042459,-0.015402,-0.032602,-0.028977,0.036537,-0.026426,-0.018136,0.025785,0.051621,0.000001,-0.059891,0.030978,-0.007305,0.059759,-0.023857,-0.004394,-0.004325,0.140506,-0.000828,-0.037522,0.038471,0.015757,-0.030708,-0.011737,0.000546,0.069563,0.0537,0.039557,0.058632,-0.013147,0.074126,0.028607,-0.010145,0.004526,-0.025222,-0.046125,0.125308,0.083987,-0.046739,0.007396,-0.077158,-0.032672,0.051852,Soluble
0.017774,0.048594,0.058407,-0.078298,-0.032105,-0.066993,-0.085585,-0.025353,0.086831,-0.11202,-0.102734,0.135024,-0.000227,-0.072874,0.08256,-0.029788,0.043968,0.056623,0.001021,-0.066885,0.082592,0.098295,-0.026767,-0.008599,0.060059,-0.071204,0.012251,-0.049621,0.095472,0.000415,0.035752,-0.066024,0.056777,-0.012264,-0.006601,-0.0675,-0.071788,0.025233,-0.020408,-0.106738,0.088421,-0.005852,-0.005655,-0.031413,0.091132,0.059337,-0.061924,-0.097227,0.01941,0.084923,0.030267,-0.07169,0.113495,0.043934,-0.062664,0.041568,0.028825,0.049345,-0.045644,0.018509,0.043708,0.028883,0.022811,-0.002151,0.005308,0.077572,0.016604,-0.005541,0.064753,-0.072971,0.114442,0.021067,0.033786,0.053397,-0.018398,0.034906,-0.0364,-0.046157,0.019556,-0.039882,0.043957,-0.020799,0.005779,-0.063227,0.133783,0.037678,0.012676,-0.032445,-0.010388,-0.023976,-0.066139,-0.003594,-0.028074,-0.045095,-0.021669,-0.019122,-0.02057,-0.003318,-0.106829,0.029453,-0.067117,-0.042859,-0.030866,-0.050404,-0.050583,0.025039,-0.017135,0.06315,-0.135134,0.011418,0.026995,0.036305,0.091179,0.104507,0.015082,0.075261,0.127842,0.018889,-0.083533,-0.022329,0.066657,0.041021,-0.00594,0.0395,0.050721,-0.061383,0.017735,-0.039469,0.040114,0.054214,0.098779,-0.020285,0.024233,0.030614,0.052352,0.012513,-0.040626,-0.049941,0.103638,-0.003282,0.00353,0.036417,-0.094856,-0.011443,0.041554,-0.005462,0.104029,0.015228,0.050343,0.038195,0.055809,-0.012657,0.095352,0.009352,-0.014796,-0.063818,0.096359,0.084782,-0.042717,-0.041007,0.009464,-0.052105,-0.055639,-0.050433,0.051981,0.047197,-0.034916,-0.049191,0.0301,-0.035815,0.03715,0.034257,-0.056365,-0.004329,-0.049299,0.002814,0.007315,0.106508,-0.037281,-0.079082,-0.092445,-0.089991,0.039136,Soluble
